date,State,Vehicle_Category,ev_sales
2014-09,Ladakh,4-Wheelers,0.0
2014-09,Madhya Pradesh,2-Wheelers,1.0
2014-09,Madhya Pradesh,4-Wheelers,0.0
2014-09,Maharashtra,2-Wheelers,48.0
2014-09,Maharashtra,4-Wheelers,4.0
2014-09,Manipur,2-Wheelers,0.0
2014-09,Manipur,4-Wheelers,0.0
2014-09,Meghalaya,2-Wheelers,0.0
2014-09,Meghalaya,4-Wheelers,0.0
2014-09,Mizoram,2-Wheelers,0.0
2014-09,Mizoram,4-Wheelers,0.0
2014-09,Nagaland,2-Wheelers,0.0
2014-09,Nagaland,4-Wheelers,0.0
2014-09,Odisha,2-Wheelers,0.0
2014-09,Odisha,4-Wheelers,0.0
2014-09,Puducherry,2-Wheelers,0.0
2014-09,Puducherry,4-Wheelers,0.0
2014-09,Punjab,2-Wheelers,6.0
2014-09,Punjab,4-Wheelers,0.0
2014-09,Rajasthan,2-Wheelers,5.0
2014-09,Rajasthan,4-Wheelers,0.0
2014-09,Sikkim,2-Wheelers,0.0
2014-09,Sikkim,4-Wheelers,0.0
2014-09,Tamil Nadu,2-Wheelers,1.0
2014-09,Tamil Nadu,4-Wheelers,2.0
2014-09,Tripura,2-Wheelers,0.0
2014-09,Tripura,4-Wheelers,0.0
2014-09,Uttar Pradesh,2-Wheelers,5.0
2014-09,Uttar Pradesh,4-Wheelers,0.0
2014-09,Uttarakhand,2-Wheelers,0.0
2014-09,Uttarakhand,4-Wheelers,0.0
2014-09,West Bengal,2-Wheelers,0.0
2014-09,West Bengal,4-Wheelers,0.0
2014-10,Andaman & Nicobar Island,2-Wheelers,0.0
2014-10,Andaman & Nicobar Island,4-Wheelers,0.0
2014-10,Andhra Pradesh,2-Wheelers,0.0
2014-10,Andhra Pradesh,4-Wheelers,0.0
2014-10,Arunachal Pradesh,2-Wheelers,0.0
2014-10,Arunachal Pradesh,4-Wheelers,0.0
2014-10,Assam,2-Wheelers,0.0
2014-10,Assam,4-Wheelers,0.0
2014-10,Bihar,2-Wheelers,0.0
2014-10,Bihar,4-Wheelers,1.0
2014-10,Chandigarh,2-Wheelers,0.0
2014-10,Chandigarh,4-Wheelers,0.0
2014-10,Chhattisgarh,2-Wheelers,12.0
2014-10,Chhattisgarh,4-Wheelers,0.0
2014-10,DNH and DD,2-Wheelers,0.0
2014-10,DNH and DD,4-Wheelers,0.0
2014-10,Delhi,2-Wheelers,0.0
2014-10,Delhi,4-Wheelers,2.0
2014-10,Goa,2-Wheelers,2.0
2014-10,Goa,4-Wheelers,0.0
2014-10,Gujarat,2-Wheelers,3.0
2014-10,Gujarat,4-Wheelers,0.0
2014-10,Haryana,2-Wheelers,0.0
2014-10,Haryana,4-Wheelers,0.0
2014-10,Himachal Pradesh,2-Wheelers,0.0
2014-10,Himachal Pradesh,4-Wheelers,0.0
2014-10,Jammu and Kashmir,2-Wheelers,0.0
2014-10,Jammu and Kashmir,4-Wheelers,0.0
2014-10,Jharkhand,2-Wheelers,1.0
2014-10,Jharkhand,4-Wheelers,0.0
2014-10,Karnataka,2-Wheelers,18.0
2014-10,Karnataka,4-Wheelers,43.0
2014-10,Kerala,2-Wheelers,1.0
2014-10,Kerala,4-Wheelers,0.0
2014-10,Ladakh,2-Wheelers,0.0
2014-10,Ladakh,4-Wheelers,0.0
2014-10,Madhya Pradesh,2-Wheelers,0.0
2014-10,Madhya Pradesh,4-Wheelers,0.0
2014-10,Maharashtra,2-Wheelers,70.0
2014-10,Maharashtra,4-Wheelers,6.0
2014-10,Manipur,2-Wheelers,0.0
2014-10,Manipur,4-Wheelers,0.0
2014-10,Meghalaya,2-Wheelers,0.0
2014-10,Meghalaya,4-Wheelers,1.0
2014-10,Mizoram,2-Wheelers,0.0
2014-10,Mizoram,4-Wheelers,0.0
2014-10,Nagaland,2-Wheelers,0.0
2014-10,Nagaland,4-Wheelers,0.0
2014-10,Odisha,2-Wheelers,4.0
2014-10,Odisha,4-Wheelers,0.0
2014-10,Puducherry,2-Wheelers,0.0
2014-10,Puducherry,4-Wheelers,0.0
2014-10,Punjab,2-Wheelers,0.0
2014-10,Punjab,4-Wheelers,0.0
2014-10,Rajasthan,2-Wheelers,6.0
2014-10,Rajasthan,4-Wheelers,0.0
2014-10,Sikkim,2-Wheelers,0.0
2014-10,Sikkim,4-Wheelers,0.0
2014-10,Tamil Nadu,2-Wheelers,0.0
2014-10,Tamil Nadu,4-Wheelers,4.0
2014-10,Tripura,2-Wheelers,0.0
2014-10,Tripura,4-Wheelers,0.0
2014-10,Uttar Pradesh,2-Wheelers,7.0
2014-10,Uttar Pradesh,4-Wheelers,0.0
2014-10,Uttarakhand,2-Wheelers,0.0
2014-10,Uttarakhand,4-Wheelers,0.0
2014-10,West Bengal,2-Wheelers,0.0
2014-10,West Bengal,4-Wheelers,0.0
2014-11,Andaman & Nicobar Island,2-Wheelers,0.0
2014-11,Andaman & Nicobar Island,4-Wheelers,0.0
2014-11,Andhra Pradesh,2-Wheelers,0.0
2014-11,Andhra Pradesh,4-Wheelers,1.0
2014-11,Arunachal Pradesh,2-Wheelers,0.0
2014-11,Arunachal Pradesh,4-Wheelers,0.0
2014-11,Assam,2-Wheelers,0.0
2014-11,Assam,4-Wheelers,0.0
2014-11,Bihar,2-Wheelers,2.0
2014-11,Bihar,4-Wheelers,0.0
2014-11,Chandigarh,2-Wheelers,0.0
2014-11,Chandigarh,4-Wheelers,0.0
2014-11,Chhattisgarh,2-Wheelers,13.0
2014-11,Chhattisgarh,4-Wheelers,1.0
2014-11,DNH and DD,2-Wheelers,0.0
2014-11,DNH and DD,4-Wheelers,0.0
2014-11,Delhi,2-Wheelers,0.0
2014-11,Delhi,4-Wheelers,1.0
2014-11,Goa,2-Wheelers,1.0
2014-11,Goa,4-Wheelers,0.0
2014-11,Gujarat,2-Wheelers,1.0
2014-11,Gujarat,4-Wheelers,0.0
2014-11,Haryana,2-Wheelers,1.0
2014-11,Haryana,4-Wheelers,0.0
2014-11,Himachal Pradesh,2-Wheelers,0.0
2014-11,Himachal Pradesh,4-Wheelers,0.0
2014-11,Jammu and Kashmir,2-Wheelers,0.0
2014-11,Jammu and Kashmir,4-Wheelers,1.0
2014-11,Jharkhand,2-Wheelers,0.0
2014-11,Jharkhand,4-Wheelers,0.0
2014-11,Karnataka,2-Wheelers,22.0
2014-11,Karnataka,4-Wheelers,45.0
2014-11,Kerala,2-Wheelers,2.0
2014-11,Kerala,4-Wheelers,0.0
2014-11,Ladakh,2-Wheelers,0.0
2014-11,Ladakh,4-Wheelers,0.0
2014-11,Madhya Pradesh,2-Wheelers,2.0
2014-11,Madhya Pradesh,4-Wheelers,0.0
2014-11,Maharashtra,2-Wheelers,69.0
2014-11,Maharashtra,4-Wheelers,2.0
2014-11,Manipur,2-Wheelers,0.0
2014-11,Manipur,4-Wheelers,0.0
2014-11,Meghalaya,2-Wheelers,0.0
2014-11,Meghalaya,4-Wheelers,0.0
2014-11,Mizoram,2-Wheelers,0.0
2014-11,Mizoram,4-Wheelers,0.0
2014-11,Nagaland,2-Wheelers,0.0
2014-11,Nagaland,4-Wheelers,0.0
2014-11,Odisha,2-Wheelers,2.0
2014-11,Odisha,4-Wheelers,0.0
2014-11,Puducherry,2-Wheelers,0.0
2014-11,Puducherry,4-Wheelers,0.0
2014-11,Punjab,2-Wheelers,2.0
2014-11,Punjab,4-Wheelers,0.0
2014-11,Rajasthan,2-Wheelers,10.0
2014-11,Rajasthan,4-Wheelers,0.0
2014-11,Sikkim,2-Wheelers,0.0
2014-11,Sikkim,4-Wheelers,0.0
2014-11,Tamil Nadu,2-Wheelers,3.0
2014-11,Tamil Nadu,4-Wheelers,1.0
2014-11,Tripura,2-Wheelers,0.0
2014-11,Tripura,4-Wheelers,0.0
2014-11,Uttar Pradesh,2-Wheelers,15.0
2014-11,Uttar Pradesh,4-Wheelers,0.0
2014-11,Uttarakhand,2-Wheelers,2.0
2014-11,Uttarakhand,4-Wheelers,0.0
2014-11,West Bengal,2-Wheelers,0.0
2014-11,West Bengal,4-Wheelers,0.0
2014-12,Andaman & Nicobar Island,2-Wheelers,0.0
2014-12,Andaman & Nicobar Island,4-Wheelers,0.0
2014-12,Andhra Pradesh,2-Wheelers,1.0
2014-12,Andhra Pradesh,4-Wheelers,0.0
2014-12,Arunachal Pradesh,2-Wheelers,0.0
2014-12,Arunachal Pradesh,4-Wheelers,0.0
2014-12,Assam,2-Wheelers,0.0
2014-12,Assam,4-Wheelers,0.0
2014-12,Bihar,2-Wheelers,0.0
2014-12,Bihar,4-Wheelers,0.0
2014-12,Chandigarh,2-Wheelers,0.0
2014-12,Chandigarh,4-Wheelers,0.0
2014-12,Chhattisgarh,2-Wheelers,1.0
2014-12,Chhattisgarh,4-Wheelers,0.0
2014-12,DNH and DD,2-Wheelers,0.0
2014-12,DNH and DD,4-Wheelers,0.0
2014-12,Delhi,2-Wheelers,0.0
2014-12,Delhi,4-Wheelers,2.0
2014-12,Goa,2-Wheelers,0.0
2014-12,Goa,4-Wheelers,0.0
2014-12,Gujarat,2-Wheelers,1.0
2014-12,Gujarat,4-Wheelers,0.0
2014-12,Haryana,2-Wheelers,0.0
2014-12,Haryana,4-Wheelers,0.0
2014-12,Himachal Pradesh,2-Wheelers,0.0
2014-12,Himachal Pradesh,4-Wheelers,0.0
2014-12,Jammu and Kashmir,2-Wheelers,0.0
2014-12,Jammu and Kashmir,4-Wheelers,0.0
2014-12,Jharkhand,2-Wheelers,0.0
2014-12,Jharkhand,4-Wheelers,0.0
2014-12,Karnataka,2-Wheelers,27.0
2014-12,Karnataka,4-Wheelers,48.0
2014-12,Kerala,2-Wheelers,0.0
2014-12,Kerala,4-Wheelers,1.0
2014-12,Ladakh,2-Wheelers,0.0
2014-12,Ladakh,4-Wheelers,0.0
2014-12,Madhya Pradesh,2-Wheelers,9.0
2014-12,Madhya Pradesh,4-Wheelers,0.0
2014-12,Maharashtra,2-Wheelers,89.0
2014-12,Maharashtra,4-Wheelers,6.0
2014-12,Manipur,2-Wheelers,0.0
2014-12,Manipur,4-Wheelers,0.0
2014-12,Meghalaya,2-Wheelers,0.0
2014-12,Meghalaya,4-Wheelers,0.0
2014-12,Mizoram,2-Wheelers,0.0
2014-12,Mizoram,4-Wheelers,0.0
2014-12,Nagaland,2-Wheelers,0.0
2014-12,Nagaland,4-Wheelers,0.0
2014-12,Odisha,2-Wheelers,0.0
2014-12,Odisha,4-Wheelers,1.0
2014-12,Puducherry,2-Wheelers,0.0
2014-12,Puducherry,4-Wheelers,0.0
2014-12,Punjab,2-Wheelers,0.0
2014-12,Punjab,4-Wheelers,0.0
2014-12,Rajasthan,2-Wheelers,4.0
2014-12,Rajasthan,4-Wheelers,0.0
2014-12,Sikkim,2-Wheelers,0.0
2014-12,Sikkim,4-Wheelers,0.0
2014-12,Tamil Nadu,2-Wheelers,1.0
2014-12,Tamil Nadu,4-Wheelers,0.0
2014-12,Tripura,2-Wheelers,0.0
2014-12,Tripura,4-Wheelers,0.0
2014-12,Uttar Pradesh,2-Wheelers,33.0
2014-12,Uttar Pradesh,4-Wheelers,0.0
2014-12,Uttarakhand,2-Wheelers,0.0
2014-12,Uttarakhand,4-Wheelers,0.0
2014-12,West Bengal,2-Wheelers,0.0
2014-12,West Bengal,4-Wheelers,0.0
2015-01,Andaman & Nicobar Island,2-Wheelers,0.0
2015-01,Andaman & Nicobar Island,4-Wheelers,0.0
2015-01,Andhra Pradesh,2-Wheelers,1.0
2015-01,Andhra Pradesh,4-Wheelers,0.0
2015-01,Arunachal Pradesh,2-Wheelers,0.0
2015-01,Arunachal Pradesh,4-Wheelers,0.0
2015-01,Assam,2-Wheelers,0.0
2015-01,Assam,4-Wheelers,0.0
2015-01,Bihar,2-Wheelers,0.0
2015-01,Bihar,4-Wheelers,0.0
2015-01,Chandigarh,2-Wheelers,0.0
2015-01,Chandigarh,4-Wheelers,0.0
2015-01,Chhattisgarh,2-Wheelers,6.0
2015-01,Chhattisgarh,4-Wheelers,0.0
2015-01,DNH and DD,2-Wheelers,0.0
2015-01,DNH and DD,4-Wheelers,0.0
2015-01,Delhi,2-Wheelers,2.0
2015-01,Delhi,4-Wheelers,3.0
2015-01,Goa,2-Wheelers,1.0
2015-01,Goa,4-Wheelers,0.0
2015-01,Gujarat,2-Wheelers,0.0
2015-01,Gujarat,4-Wheelers,0.0
2015-01,Haryana,2-Wheelers,0.0
2015-01,Haryana,4-Wheelers,1.0
2015-01,Himachal Pradesh,2-Wheelers,0.0
2015-01,Himachal Pradesh,4-Wheelers,0.0
2015-01,Jammu and Kashmir,2-Wheelers,0.0
2015-01,Jammu and Kashmir,4-Wheelers,0.0
2015-01,Jharkhand,2-Wheelers,1.0
2015-01,Jharkhand,4-Wheelers,0.0
2015-01,Karnataka,2-Wheelers,13.0
2015-01,Karnataka,4-Wheelers,55.0
2015-01,Kerala,2-Wheelers,1.0
2015-01,Kerala,4-Wheelers,1.0
2015-01,Ladakh,2-Wheelers,0.0
2015-01,Ladakh,4-Wheelers,0.0
2015-01,Madhya Pradesh,2-Wheelers,2.0
2015-01,Madhya Pradesh,4-Wheelers,0.0
2015-01,Maharashtra,2-Wheelers,59.0
2015-01,Maharashtra,4-Wheelers,11.0
2015-01,Manipur,2-Wheelers,0.0
2015-01,Manipur,4-Wheelers,0.0
2015-01,Meghalaya,2-Wheelers,0.0
2015-01,Meghalaya,4-Wheelers,0.0
2015-01,Mizoram,2-Wheelers,0.0
2015-01,Mizoram,4-Wheelers,0.0
2015-01,Nagaland,2-Wheelers,0.0
2015-01,Nagaland,4-Wheelers,0.0
2015-01,Odisha,2-Wheelers,1.0
2015-01,Odisha,4-Wheelers,0.0
2015-01,Puducherry,2-Wheelers,0.0
2015-01,Puducherry,4-Wheelers,0.0
2015-01,Punjab,2-Wheelers,1.0
2015-01,Punjab,4-Wheelers,0.0
2015-01,Rajasthan,2-Wheelers,1.0
2015-01,Rajasthan,4-Wheelers,0.0
2015-01,Sikkim,2-Wheelers,0.0
2015-01,Sikkim,4-Wheelers,0.0
2015-01,Tamil Nadu,2-Wheelers,1.0
2015-01,Tamil Nadu,4-Wheelers,2.0
2015-01,Tripura,2-Wheelers,0.0
2015-01,Tripura,4-Wheelers,0.0
2015-01,Uttar Pradesh,2-Wheelers,1.0
2015-01,Uttar Pradesh,4-Wheelers,0.0
2015-01,Uttarakhand,2-Wheelers,0.0
2015-01,Uttarakhand,4-Wheelers,0.0
2015-01,West Bengal,2-Wheelers,0.0
2015-01,West Bengal,4-Wheelers,0.0
2015-02,Andaman & Nicobar Island,2-Wheelers,0.0
2015-02,Andaman & Nicobar Island,4-Wheelers,0.0
2015-02,Andhra Pradesh,2-Wheelers,0.0
2015-02,Andhra Pradesh,4-Wheelers,0.0
2015-02,Arunachal Pradesh,2-Wheelers,0.0
2015-02,Arunachal Pradesh,4-Wheelers,0.0
2015-02,Assam,2-Wheelers,0.0
2015-02,Assam,4-Wheelers,0.0
2015-02,Bihar,2-Wheelers,0.0
2015-02,Bihar,4-Wheelers,0.0
2015-02,Chandigarh,2-Wheelers,0.0
2015-02,Chandigarh,4-Wheelers,0.0
2015-02,Chhattisgarh,2-Wheelers,5.0
2015-02,Chhattisgarh,4-Wheelers,0.0
2015-02,DNH and DD,2-Wheelers,0.0
2015-02,DNH and DD,4-Wheelers,1.0
2015-02,Delhi,2-Wheelers,1.0
2015-02,Delhi,4-Wheelers,3.0
2015-02,Goa,2-Wheelers,0.0
2015-02,Goa,4-Wheelers,0.0
2015-02,Gujarat,2-Wheelers,1.0
2015-02,Gujarat,4-Wheelers,0.0
2015-02,Haryana,2-Wheelers,0.0
2015-02,Haryana,4-Wheelers,0.0
2015-02,Himachal Pradesh,2-Wheelers,0.0
2015-02,Himachal Pradesh,4-Wheelers,0.0
2015-02,Jammu and Kashmir,2-Wheelers,1.0
2015-02,Jammu and Kashmir,4-Wheelers,0.0
2015-02,Jharkhand,2-Wheelers,0.0
2015-02,Jharkhand,4-Wheelers,0.0
2015-02,Karnataka,2-Wheelers,7.0
2015-02,Karnataka,4-Wheelers,41.0
2015-02,Kerala,2-Wheelers,0.0
2015-02,Kerala,4-Wheelers,0.0
2015-02,Ladakh,2-Wheelers,0.0
2015-02,Ladakh,4-Wheelers,0.0
2015-02,Madhya Pradesh,2-Wheelers,3.0
2015-02,Madhya Pradesh,4-Wheelers,0.0
2015-02,Maharashtra,2-Wheelers,79.0
2015-02,Maharashtra,4-Wheelers,8.0
2015-02,Manipur,2-Wheelers,0.0
2015-02,Manipur,4-Wheelers,0.0
2015-02,Meghalaya,2-Wheelers,0.0
2015-02,Meghalaya,4-Wheelers,0.0
2015-02,Mizoram,2-Wheelers,0.0
2015-02,Mizoram,4-Wheelers,0.0
2015-02,Nagaland,2-Wheelers,0.0
2015-02,Nagaland,4-Wheelers,0.0
2015-02,Odisha,2-Wheelers,0.0
2015-02,Odisha,4-Wheelers,0.0
2015-02,Puducherry,2-Wheelers,0.0
2015-02,Puducherry,4-Wheelers,0.0
2015-02,Punjab,2-Wheelers,0.0
2015-02,Punjab,4-Wheelers,0.0
2015-02,Rajasthan,2-Wheelers,3.0
2015-02,Rajasthan,4-Wheelers,0.0
2015-02,Sikkim,2-Wheelers,0.0
2015-02,Sikkim,4-Wheelers,0.0
2015-02,Tamil Nadu,2-Wheelers,5.0
2015-02,Tamil Nadu,4-Wheelers,1.0
2015-02,Tripura,2-Wheelers,0.0
2015-02,Tripura,4-Wheelers,0.0
2015-02,Uttar Pradesh,2-Wheelers,4.0
2015-02,Uttar Pradesh,4-Wheelers,0.0
2015-02,Uttarakhand,2-Wheelers,0.0
2015-02,Uttarakhand,4-Wheelers,0.0
2015-02,West Bengal,2-Wheelers,0.0
2015-02,West Bengal,4-Wheelers,1.0
2015-03,Andaman & Nicobar Island,2-Wheelers,0.0
2015-03,Andaman & Nicobar Island,4-Wheelers,0.0
2015-03,Andhra Pradesh,2-Wheelers,0.0
2015-03,Andhra Pradesh,4-Wheelers,0.0
2015-03,Arunachal Pradesh,2-Wheelers,0.0
2015-03,Arunachal Pradesh,4-Wheelers,0.0
2015-03,Assam,2-Wheelers,1.0
2015-03,Assam,4-Wheelers,0.0
2015-03,Bihar,2-Wheelers,0.0
2015-03,Bihar,4-Wheelers,2.0
2015-03,Chandigarh,2-Wheelers,0.0
2015-03,Chandigarh,4-Wheelers,0.0
2015-03,Chhattisgarh,2-Wheelers,3.0
2015-03,Chhattisgarh,4-Wheelers,0.0
2015-03,DNH and DD,2-Wheelers,0.0
2015-03,DNH and DD,4-Wheelers,0.0
2015-03,Delhi,2-Wheelers,1.0
2015-03,Delhi,4-Wheelers,6.0
2015-03,Goa,2-Wheelers,0.0
2015-03,Goa,4-Wheelers,0.0
2015-03,Gujarat,2-Wheelers,1.0
2015-03,Gujarat,4-Wheelers,0.0
2015-03,Haryana,2-Wheelers,0.0
2015-03,Haryana,4-Wheelers,0.0
2015-03,Himachal Pradesh,2-Wheelers,0.0
2015-03,Himachal Pradesh,4-Wheelers,0.0
2015-03,Jammu and Kashmir,2-Wheelers,0.0
2015-03,Jammu and Kashmir,4-Wheelers,0.0
2015-03,Jharkhand,2-Wheelers,0.0
2015-03,Jharkhand,4-Wheelers,0.0
2015-03,Karnataka,2-Wheelers,10.0
2015-03,Karnataka,4-Wheelers,33.0
2015-03,Kerala,2-Wheelers,1.0
2015-03,Kerala,4-Wheelers,1.0
2015-03,Ladakh,2-Wheelers,0.0
2015-03,Ladakh,4-Wheelers,0.0
2015-03,Madhya Pradesh,2-Wheelers,2.0
2015-03,Madhya Pradesh,4-Wheelers,0.0
2015-03,Maharashtra,2-Wheelers,116.0
2015-03,Maharashtra,4-Wheelers,10.0
2015-03,Manipur,2-Wheelers,0.0
2015-03,Manipur,4-Wheelers,0.0
2015-03,Meghalaya,2-Wheelers,0.0
2015-03,Meghalaya,4-Wheelers,0.0
2015-03,Mizoram,2-Wheelers,0.0
2015-03,Mizoram,4-Wheelers,0.0
2015-03,Nagaland,2-Wheelers,0.0
2015-03,Nagaland,4-Wheelers,0.0
2015-03,Odisha,2-Wheelers,4.0
2015-03,Odisha,4-Wheelers,0.0
2015-03,Puducherry,2-Wheelers,0.0
2015-03,Puducherry,4-Wheelers,0.0
2015-03,Punjab,2-Wheelers,0.0
2015-03,Punjab,4-Wheelers,0.0
2015-03,Rajasthan,2-Wheelers,3.0
2015-03,Rajasthan,4-Wheelers,0.0
2015-03,Sikkim,2-Wheelers,0.0
2015-03,Sikkim,4-Wheelers,1.0
2015-03,Tamil Nadu,2-Wheelers,1.0
2015-03,Tamil Nadu,4-Wheelers,2.0
2015-03,Tripura,2-Wheelers,0.0
2015-03,Tripura,4-Wheelers,0.0
2015-03,Uttar Pradesh,2-Wheelers,1.0
2015-03,Uttar Pradesh,4-Wheelers,0.0
2015-03,Uttarakhand,2-Wheelers,0.0
2015-03,Uttarakhand,4-Wheelers,0.0
2015-03,West Bengal,2-Wheelers,0.0
2015-03,West Bengal,4-Wheelers,1.0
2015-04,Andaman & Nicobar Island,2-Wheelers,0.0
2015-04,Andaman & Nicobar Island,4-Wheelers,0.0
2015-04,Andhra Pradesh,2-Wheelers,1.0
2015-04,Andhra Pradesh,4-Wheelers,0.0
2015-04,Arunachal Pradesh,2-Wheelers,0.0
2015-04,Arunachal Pradesh,4-Wheelers,0.0
2015-04,Assam,2-Wheelers,0.0
2015-04,Assam,4-Wheelers,0.0
2015-04,Bihar,2-Wheelers,0.0
2015-04,Bihar,4-Wheelers,0.0
2015-04,Chandigarh,2-Wheelers,0.0
2015-04,Chandigarh,4-Wheelers,0.0
2015-04,Chhattisgarh,2-Wheelers,3.0
2015-04,Chhattisgarh,4-Wheelers,1.0
2015-04,DNH and DD,2-Wheelers,0.0
2015-04,DNH and DD,4-Wheelers,0.0
2015-04,Delhi,2-Wheelers,4.0
2015-04,Delhi,4-Wheelers,2.0
2015-04,Goa,2-Wheelers,2.0
2015-04,Goa,4-Wheelers,0.0
2015-04,Gujarat,2-Wheelers,3.0
2015-04,Gujarat,4-Wheelers,1.0
2015-04,Haryana,2-Wheelers,0.0
2015-04,Haryana,4-Wheelers,0.0
2015-04,Himachal Pradesh,2-Wheelers,0.0
2015-04,Himachal Pradesh,4-Wheelers,0.0
2015-04,Jammu and Kashmir,2-Wheelers,0.0
2015-04,Jammu and Kashmir,4-Wheelers,0.0
2015-04,Jharkhand,2-Wheelers,1.0
2015-04,Jharkhand,4-Wheelers,0.0
2015-04,Karnataka,2-Wheelers,6.0
2015-04,Karnataka,4-Wheelers,30.0
2015-04,Kerala,2-Wheelers,1.0
2015-04,Kerala,4-Wheelers,0.0
2015-04,Ladakh,4-Wheelers,0.0
2015-04,Madhya Pradesh,2-Wheelers,5.0
2015-04,Madhya Pradesh,4-Wheelers,0.0
2015-04,Maharashtra,2-Wheelers,61.0
2015-04,Maharashtra,4-Wheelers,6.0
2015-04,Manipur,2-Wheelers,0.0
2015-04,Manipur,4-Wheelers,0.0
2015-04,Meghalaya,2-Wheelers,0.0
2015-04,Meghalaya,4-Wheelers,0.0
2015-04,Mizoram,2-Wheelers,0.0
2015-04,Mizoram,4-Wheelers,0.0
2015-04,Nagaland,2-Wheelers,0.0
2015-04,Nagaland,4-Wheelers,0.0
2015-04,Odisha,2-Wheelers,3.0
2015-04,Odisha,4-Wheelers,1.0
2015-04,Puducherry,2-Wheelers,0.0
2015-04,Puducherry,4-Wheelers,0.0
2015-04,Punjab,2-Wheelers,3.0
2015-04,Punjab,4-Wheelers,0.0
2015-04,Rajasthan,2-Wheelers,0.0
2015-04,Rajasthan,4-Wheelers,0.0
2015-04,Sikkim,2-Wheelers,0.0
2015-04,Sikkim,4-Wheelers,0.0
2015-04,Tamil Nadu,2-Wheelers,0.0
2015-04,Tamil Nadu,4-Wheelers,0.0
2015-04,Tripura,2-Wheelers,0.0
2015-04,Tripura,4-Wheelers,0.0
2015-04,Uttar Pradesh,2-Wheelers,17.0
2015-04,Uttar Pradesh,4-Wheelers,0.0
2015-04,Uttarakhand,2-Wheelers,3.0
2015-04,Uttarakhand,4-Wheelers,0.0
2015-04,West Bengal,2-Wheelers,0.0
2015-04,West Bengal,4-Wheelers,2.0
2015-05,Andaman & Nicobar Island,2-Wheelers,0.0
2015-05,Andaman & Nicobar Island,4-Wheelers,0.0
2015-05,Andhra Pradesh,2-Wheelers,0.0
2015-05,Andhra Pradesh,4-Wheelers,0.0
2015-05,Arunachal Pradesh,2-Wheelers,0.0
2015-05,Arunachal Pradesh,4-Wheelers,0.0
2015-05,Assam,2-Wheelers,0.0
2015-05,Assam,4-Wheelers,0.0
2015-05,Bihar,2-Wheelers,0.0
2015-05,Bihar,4-Wheelers,0.0
2015-05,Chandigarh,2-Wheelers,0.0
2015-05,Chandigarh,4-Wheelers,0.0
2015-05,Chhattisgarh,2-Wheelers,8.0
2015-05,Chhattisgarh,4-Wheelers,1.0
2015-05,DNH and DD,2-Wheelers,0.0
2015-05,DNH and DD,4-Wheelers,0.0
2015-05,Delhi,2-Wheelers,4.0
2015-05,Delhi,4-Wheelers,2.0
2015-05,Goa,2-Wheelers,0.0
2015-05,Goa,4-Wheelers,0.0
2015-05,Gujarat,2-Wheelers,1.0
2015-05,Gujarat,4-Wheelers,0.0
2015-05,Haryana,2-Wheelers,0.0
2015-05,Haryana,4-Wheelers,0.0
2015-05,Himachal Pradesh,2-Wheelers,2.0
2015-05,Himachal Pradesh,4-Wheelers,0.0
2015-05,Jammu and Kashmir,2-Wheelers,0.0
2015-05,Jammu and Kashmir,4-Wheelers,0.0
2015-05,Jharkhand,2-Wheelers,0.0
2015-05,Jharkhand,4-Wheelers,0.0
2015-05,Karnataka,2-Wheelers,5.0
2015-05,Karnataka,4-Wheelers,28.0
2015-05,Kerala,2-Wheelers,0.0
2015-05,Kerala,4-Wheelers,0.0
2015-05,Ladakh,2-Wheelers,0.0
2015-05,Ladakh,4-Wheelers,0.0
2015-05,Madhya Pradesh,2-Wheelers,2.0
2015-05,Madhya Pradesh,4-Wheelers,0.0
2015-05,Maharashtra,2-Wheelers,49.0
2015-05,Maharashtra,4-Wheelers,12.0
2015-05,Manipur,2-Wheelers,0.0
2015-05,Manipur,4-Wheelers,0.0
2015-05,Meghalaya,2-Wheelers,0.0
2015-05,Meghalaya,4-Wheelers,0.0
2015-05,Mizoram,2-Wheelers,0.0
2015-05,Mizoram,4-Wheelers,0.0
2015-05,Nagaland,2-Wheelers,0.0
2015-05,Nagaland,4-Wheelers,0.0
2015-05,Odisha,2-Wheelers,2.0
2015-05,Odisha,4-Wheelers,2.0
2015-05,Puducherry,2-Wheelers,3.0
2015-05,Puducherry,4-Wheelers,1.0
2015-05,Punjab,2-Wheelers,0.0
2015-05,Punjab,4-Wheelers,0.0
2015-05,Rajasthan,2-Wheelers,0.0
2015-05,Rajasthan,4-Wheelers,2.0
2015-05,Sikkim,2-Wheelers,0.0
2015-05,Sikkim,4-Wheelers,0.0
2015-05,Tamil Nadu,2-Wheelers,3.0
2015-05,Tamil Nadu,4-Wheelers,5.0
2015-05,Tripura,2-Wheelers,0.0
2015-05,Tripura,4-Wheelers,0.0
2015-05,Uttar Pradesh,2-Wheelers,4.0
2015-05,Uttar Pradesh,4-Wheelers,0.0
2015-05,Uttarakhand,2-Wheelers,3.0
2015-05,Uttarakhand,4-Wheelers,0.0
2015-05,West Bengal,2-Wheelers,0.0
2015-05,West Bengal,4-Wheelers,2.0
2015-06,Andaman & Nicobar Island,2-Wheelers,0.0
2015-06,Andaman & Nicobar Island,4-Wheelers,0.0
2015-06,Andhra Pradesh,2-Wheelers,1.0
2015-06,Andhra Pradesh,4-Wheelers,0.0
2015-06,Arunachal Pradesh,2-Wheelers,0.0
